seed	Zm	Zn	zcount
VPS28	7.273358893901274	6.940921997787844	0
ALG11	7.273352645207694	6.940915877923223	0
SYT11	7.306298942354142	6.940892366532817	0
NGEF	7.273147028097109	6.940714500008879	0
RNF122	7.277791905938702	6.940693607272229	0
PLCL2	7.277639405017768	6.940544117077351	0
EXOC3L2	7.277602732671551	6.940508168729308	0
CELF4	7.2772701352167495	6.940182137528779	0
LDHA	7.232288779546414	6.939987982269225	0
CXCR3	7.305358993330326	6.93997355072755	0
CCDC88B	7.27231077067144	6.939895483654851	0
DLEU2	7.232092406105759	6.939794917955787	0
GIP	7.276853501057896	6.939773728705945	0
HMGB1P10	7.272133802033782	6.939722163569502	0
RNASET2	7.276299471503635	6.939230636995239	0
MCL1	7.271596696621519	6.9391961316288855	0
HSP90B1	7.271374015675344	6.938978041683076	0
COL6A2	7.304293585601682	6.938932096951518	0
MCM3	7.231199832021544	6.938917384811854	0
DHRS2	7.231199832021544	6.938917384811854	0
MDN1	7.231199832021544	6.938917384811854	0
ZBED5	7.231199832021544	6.938917384811854	0
DIMT1	7.231186879263774	6.938904650323536	0
DNA2	7.230890725444593	6.938613487050224	0
EEF1AKMT1	7.275668562157445	6.938612183280111	0
MAPKAPK2	7.270928378538271	6.938541592221437	0
GRB10	7.270700423430091	6.9383183368507195	0
HAPLN3	7.303648709751743	6.938301720081767	0
ACADM	7.230519548215216	6.938248564600859	0
NSUN4	7.270574897671639	6.938195399049669	0
RB1	7.230239648661941	6.937973381689643	0
COL8A1	7.230109215943252	6.93784514691818	0
RPL21	7.230109215943252	6.93784514691818	0
C11orf98	7.230109215943252	6.93784514691818	0
TMEM147	7.302856117675926	6.937526948144207	0
TMEM37	7.291583741908252	6.937501888041824	0
PGAM4	7.269794387120376	6.9374309802399194	0
FSIP1	7.318261588110479	6.93735000038825	0
JAG1	7.274095342640614	6.937070022808451	0
SYNE2	7.269156575048934	6.936806317903573	0
HSP90AA1	7.21280487478775	6.936631712429099	0
KDELR1	7.2734235198510255	6.936411463377311	0
MAP2K4	7.26863767042763	6.936298111509246	0
TRAPPC6A	7.268615809593582	6.936276701378767	0
TP53AIP1	7.273269330787254	6.936260318367498	0
IL12B	7.290232769675417	6.936177853516905	0
CA1	7.301469598390635	6.936171602480395	0
SPIRE1	7.273067025448385	6.936062007010772	0
KIAA2013	7.228246280525769	6.9360136041893945	0
CCDC200	7.272952765168218	6.935950002496673	0
PXDNL	7.301078547729394	6.935789343954556	0
MANF	7.267966886057347	6.935641156662062	0
EXD3	7.227566522212637	6.935345300616407	0
WFDC10A	7.2722522013850694	6.935263269486632	0
SLC7A1	7.267429210122342	6.935114565961138	0
ARSA	7.300348842922571	6.935076045368463	0
MMS19	7.2270945186952495	6.93488125092251	0
DAZAP2	7.267114188731495	6.934806039348337	0
PIDD1	7.267049401886704	6.934742588210229	0
PHEX	7.266992696739361	6.934687052149675	0
SMARCAD1	7.2268272134773985	6.934618450117111	0
NOB1	7.2268272134773985	6.934618450117111	0
TGDS	7.26681062441984	6.93450873360478	0
TTR	7.226616700924754	6.93441148495262	0
TRIM35	7.271334639780618	6.934363822701515	0
CPN2	7.266660352910534	6.934361560234609	0
NAP1L1	7.26656160265717	6.934264845909586	0
ARHGAP39	7.26656160265717	6.934264845909586	0
NDUFB7	7.226353325263779	6.934152547486367	0
RPL26	7.2664179515856215	6.9341241564839855	0
DCAF8L1	7.226317374423739	6.934117202460956	0
SMG5	7.27105080207469	6.93408558861799	0
MTX3	7.266328423490339	6.934036474184337	0
RETREG1	7.287886768921538	6.933878630839985	0
SEZ6L2	7.27082521373745	6.9338644539239205	0
LRRC27	7.266140044861515	6.933851979346958	0
TRIM46	7.225955642097936	6.9337615657572496	0
TANGO6	7.266036583875645	6.933750651410332	0
SPG21	7.265982945137295	6.93369811853879	0
ATAD1	7.225806029126891	6.933614473943611	0
SLIT3	7.26583565631397	6.933553866360734	0
THAP2	7.26581271314536	6.933531396210122	0
SMAD6	7.2658073042209015	6.933526098801151	0
CHST14	7.298420458410561	6.933191017432509	0
MTMR11	7.2652631267537755	6.932993140609823	0
AEBP1	7.269834892722989	6.932893684170294	0
CIPC	7.265093934831419	6.9328274369076786	0
CXCR1	7.2648838360774075	6.932621669747695	0
VGLL3	7.264825963961884	6.932564990778276	0
AGR3	7.269471607461405	6.932537571012302	0
PRPF4B	7.269395717156507	6.932463178960116	0
SLC3A2	7.224630604895128	6.932458857015231	0
MRPS7	7.224630604895128	6.932458857015231	0
PMP2	7.264699931573797	6.932441556792744	0
LRSAM1	7.20778362800701	6.9316888132536	0
LIMK2	7.20778362800701	6.9316888132536	0
CCDC59	7.263917805413005	6.9316755556823955	0
SDSL	7.268545681226889	6.931629924734548	0
COP1	7.263804429534613	6.93156451726802	0
CDK20	7.263620102819872	6.931383990806643	0
PRUNE1	7.223361197723623	6.931210840871987	0
ANO1	7.2632706409390755	6.931041733761509	0
MIR199A2	7.222990223390054	6.930846117899393	0
CRTC3	7.263069847777385	6.930845080340979	0
TRAPPC3	7.262834284907294	6.930614374057144	0
KCNC2	7.295434530877095	6.930272223602614	0
AIFM3	7.2624582652585765	6.930246106784075	0
VSNL1	7.267064142669599	6.930177635225138	0
KANK2	7.262341298432764	6.930131551456638	0
KIF3A	7.222026667171476	6.9298987987549125	0
PNPLA2	7.294885401351536	6.929735440357525	0
PADI4	7.261926271744267	6.929725081349703	0
MISP	7.261817189149967	6.9296182477050285	0
ZNF260	7.266463575363776	6.929588924527296	0
ZNF146	7.2617022436028735	6.929505671983723	0
PIP	7.205531312823449	6.9294716414335475	0
CYP24A1	7.294523784742051	6.929381954106863	0
BPIFA2	7.261527151003633	6.929334189258612	0
OTUD7A	7.266079547435742	6.9292124782117686	0
CREBBP	7.221322485722707	6.929206483605319	0
MET	7.221322485722707	6.929206483605319	0
EIF2D	7.221322485722707	6.929206483605319	0
PTCD2	7.294262269329936	6.929126318441647	0
CLEC7A	7.2658883389748254	6.929025044654583	0
SIGLEC11	7.265883932559343	6.929020725232084	0
PDGFD	7.261153558551382	6.92896829914064	0
PIANP	7.261088437193169	6.928904520385753	0
RNMT	7.260919798709864	6.9287393587124395	0
NGRN	7.265537082330561	6.928680722640779	0
C6orf120	7.22074063112425	6.928634433952382	0
NIF3L1	7.260792248533916	6.928614438231192	0
UHRF1	7.220673913365043	6.928568840467171	0
SNRNP35	7.29369172718546	6.928568604005404	0
COL5A2	7.26060939325075	6.92843535286497	0
SPTAN1	7.260596355309149	6.928422583725867	0
DCAF1	7.22049292184908	6.928390898874605	0
CTR9	7.2202161972951	6.928118837460151	0
COG1	7.260276926573352	6.9281097406340955	0
TSC22D4	7.26012996399149	6.9279658079714	0
KRTAP10-4	7.281752975064209	6.927867141752011	0
DCAF15	7.292768043313588	6.927665687656706	0
CCDC85A	7.219377661971644	6.927294432459262	0
CHTF18	7.203294474798021	6.927269705278165	0
NOP14	7.203239062320683	6.927215157413758	0
STIM2	7.292240169915049	6.92714968262934	0
OMA1	7.280931728095293	6.927062270035257	0
ARFGEF2	7.219108092307565	6.92702940536626	0
MYCN	7.219108092307565	6.92702940536626	0
FOXR2	7.219108092307565	6.92702940536626	0
PEX7	7.259087428407775	6.926944766284346	0
FBXW5	7.258906561478901	6.926767628278627	0
PRR22	7.263579562328782	6.92676184867759	0
SRPX	7.263467088844592	6.926651595683922	0
GNAL	7.263370761531747	6.926557170098286	0
ATF7	7.263349556850694	6.926536384047399	0
SH3BGR	7.263326196098586	6.926513484491359	0
GNAS	7.258395359049274	6.926266965280332	0
RPS14	7.217998155228646	6.925938172053915	0
ATP5F1D	7.217978368791995	6.925918719042374	0
CD9	7.26271841725073	6.925917704624248	0
HS3ST2	7.262707678265767	6.925907177652049	0
DNAH1	7.262662530782593	6.925862921486141	0
CHRNA5	7.2909156070089765	6.9258549003567556	0
JAK3	7.21782644159347	6.925769351998754	0
PRTN3	7.262494557303383	6.925698264197599	0
MATN1	7.290418300596392	6.925368775066591	0
EIF2B3	7.2574152190591175	6.9253070327804425	0
CCNJ	7.290131914793367	6.925088828180583	0
ZNF177	7.278859731625192	6.925031588134291	0
TRIM29	7.216886708451506	6.924845454483569	0
APTX	7.216842138831396	6.924801635914836	0
MAPK9	7.216705980644313	6.924667772155965	0
NUDCD2	7.26115478121955	6.9243849384377425	0
TBC1D32	7.28903583921339	6.924017396069764	0
TMEM14A	7.215785047337813	6.923762357676544	0
DCK	7.21577272196676	6.923750240002726	0
WEE2	7.21577272196676	6.923750240002726	0
ARHGAP21	7.26046242333632	6.9237062493238994	0
PTCRA	7.255686804172662	6.923614252525108	0
ADPGK	7.260343741615956	6.923589910659208	0
MACROD1	7.255512146288964	6.923443195553035	0
ACER3	7.255506484864457	6.923437650849794	0
ASNS	7.1988731435112365	6.922917360984735	0
RHOBTB1	7.198866127636937	6.922910454580649	0
NME5	7.276526546369337	6.922744925420799	0
SRD5A1	7.259392105364566	6.9226570619406465	0
FGF11	7.214657194010806	6.92265351002631	0
FAM207A	7.214657194010806	6.92265351002631	0
FTCD	7.254636729302715	6.922585826988856	0
BTBD11	7.28740286635384	6.9224211379377705	0
HIST3H2A	7.2142845783912986	6.922287173425406	0
MAP3K11	7.214271043240424	6.922273866358004	0
RFX1	7.254300974914421	6.922256994829634	0
APLF	7.254253935321657	6.9222109250494706	0
KIR2DL4	7.253864963531433	6.921829972668458	0
RANP1	7.258392858341207	6.921677542398483	0
IK	7.213539770413417	6.92155491635228	0
ATG4B	7.213539770413417	6.92155491635228	0
DEPDC7	7.2535010336705374	6.921473545928745	0
B4GALNT4	7.258137418225137	6.921427145269751	0
KLHL33	7.253425089208865	6.921399167209707	0
NACA2	7.253263510047872	6.921240919317059	0
RPUSD4	7.286177091623191	6.921222922749839	0
IRAK4	7.257913535910288	6.921207682917188	0
XBP1P1	7.213158829451113	6.921180394700559	0
RAP2B	7.257714107194478	6.921012191392231	0
GPATCH2L	7.212867612290878	6.920894084897588	0
MCM3AP	7.196674085477612	6.92075261533173	0
DCAF4	7.25245351537796	6.920447624261052	0
IRF4	7.257019023770258	6.920330830545973	0
TOP3B	7.256970140844864	6.9202829126842405	0
LPP	7.211806451568806	6.919850806002172	0
ZSCAN5A	7.251597886876095	6.9196096362032025	0
CYP2A6	7.256140883033115	6.919470026367734	0
RPL9	7.211299171128546	6.919352073843723	0
ALDOC	7.21120355357163	6.91925806755694	0
ALB	7.211034499026503	6.919091861782983	0
CMTM7	7.28390052375594	6.918997539792687	0
CCL3	7.283856862767161	6.918954860449928	0
LPIN1	7.250645053674162	6.918676447509042	0
NUP35	7.25058623299271	6.918618839530224	0
CMSS1	7.194496453909762	6.918608961822695	0
FDPS	7.194496453909762	6.918608961822695	0
TOLLIP	7.250330412544432	6.9183682933175366	0
UBE2K	7.250310181962571	6.918348479828428	0
RCN2	7.250310181962571	6.918348479828428	0
PTPN9	7.210175962479246	6.9182477926028225	0
RIOX1	7.210175962479246	6.9182477926028225	0
OCM2	7.254525543466798	6.917886577395208	0
KIRREL3-AS3	7.25438029418165	6.917744195671809	0
ZNF691	7.254356034112597	6.917720414553451	0
AMPD1	7.249152256384819	6.917214427136261	0
POLR2F	7.2489111802281325	6.916978321232945	0
MLH3	7.192332983541865	6.916479248553331	0
CCDC28B	7.208360570740914	6.9164629923853616	0
CASTOR3	7.253035125618847	6.916425583893172	0
KPRP	7.248300864581844	6.916380588429522	0
RPL21P16	7.208212967307903	6.916317876246639	0
ATF2	7.2079236436026015	6.916033427991623	0
SLIT2	7.2079236436026015	6.916033427991623	0
VPS11	7.207875397810186	6.915985995198482	0
BMT2	7.252473186081175	6.9158747383606904	0
GABRB1	7.207385002929847	6.915503864058084	0
GALK2	7.247382996695215	6.915481644172755	0
TRNT1	7.247342812061708	6.915442288023545	0
LEMD3	7.247226229780348	6.915328109312429	0
ANP32A	7.2472200776865945	6.915322084056042	0
PPEF1	7.247067900503227	6.915173044300984	0
LSG1	7.206794499476217	6.9149233112935224	0
NXF2	7.206684095540145	6.914814767795748	0
HAUS7	7.251380260054897	6.914803389258965	0
CHRAC1	7.251173891355138	6.914601094761629	0
GINM1	7.251154585170489	6.914582169726371	0
IL17RB	7.251131361257723	6.914559404308144	0
LCA5	7.246360847974003	6.914480569033422	0
EN1	7.2509540091188365	6.9143855535166745	0
SUPT3H	7.190183431402423	6.914363236343277	0
RPL12	7.190183431402423	6.914363236343277	0
ALPK1	7.190183431402423	6.914363236343277	0
DXO	7.25075529137785	6.91419075893023	0
SGSM1	7.245946318007857	6.914074585407943	0
GLIPR1	7.250419256701896	6.9138613583673605	0
SCYL2	7.205686754704203	6.913834233345091	0
TOE1	7.205663342690134	6.913811215851446	0
SERPINB6	7.205663342690134	6.913811215851446	0
CHPF	7.2454436793934756	6.913582309665202	0
SRI	7.2454413787695104	6.91358005647307	0
TMSB4XP2	7.293898151944478	6.913540232760476	0
PRRG3	7.250058704718438	6.913507924526171	0
LINC01483	7.249876377249731	6.913329196629569	0
EXT2	7.278085443920379	6.913313202529258	0
PRR36	7.249531555880509	6.912991182843374	0
SLC25A44	7.277726055535302	6.912961894405019	0
GAS1	7.249379560921921	6.912842188621958	0
POLI	7.244661658568336	6.912816411718806	0
ABHD11	7.277482287116803	6.912723606721254	0
MDC1	7.204530155888866	6.912697124602366	0
SYNM	7.204502904408282	6.912670332341806	0
ELF2	7.244428483742665	6.912588044245215	0
SEC24B	7.188299653620562	6.912508851555718	0
POM121C	7.277218254461148	6.912465510408607	0
MOB1B	7.204157542399808	6.9123307900960125	0
CRYBA2	7.248750779895427	6.912225821208502	0
ETV4	7.243910175501521	6.912080421935514	0
TUBB2B	7.243861865853189	6.9120331082844455	0
CNNM2	7.265532062030888	6.911969665579045	0
SPAST	7.248478651876848	6.911959065635619	0
RPS15AP25	7.203759673336147	6.911939625601678	0
PRIMPOL	7.243452840883839	6.911632516159556	0
NIFK	7.2033949215502595	6.9115810203193995	0
ALG9-IT1	7.248079325122202	6.911567622528218	0
ZNRF2P1	7.24323545679706	6.911419613868095	0
ZNF639	7.242984696299625	6.911174023285531	0
THEM4	7.247591930599929	6.911089850317595	0
STAM	7.2028593850390825	6.911054508238604	0
GEMIN6	7.202699783122041	6.9108975958046495	0
ZNF566	7.247346591631434	6.91084935491608	0
CCR5	7.20225762198305	6.910462885609401	0
SNAI3	7.246905320124541	6.910416795144275	0
DGKI	7.242028978816352	6.910238009775094	0
KPNA4	7.185925140701861	6.910171388678355	0
RHOT2	7.185925140701861	6.910171388678355	0
PNMA3	7.241779430127204	6.909993606017036	0
CAMK1D	7.2017221824945	6.909936468916285	0
PRDM6	7.241616855885077	6.909834383558785	0
PPP1R3B	7.27432771341754	6.909639958459144	0
EVA1C	7.245996308026245	6.909525729077998	0
NUCB2	7.241186150879255	6.909412558373499	0
NUDT2	7.2458749720149065	6.909406788524265	0
PIH1D2	7.274076779030442	6.909394665921881	0
SMYD4	7.245795108124841	6.909328501334808	0
ZSCAN4	7.240866511299317	6.909099508784548	0
CHCHD2	7.240773387948481	6.909008305352525	0
RSBN1	7.200763248115746	6.908993693728103	0
SMIM5	7.20071259485327	6.90894389403365	0
S1PR1	7.245102930450005	6.908649988871622	0
GOLIM4	7.2402034992057045	6.90845016597345	0
CCDC168	7.200158326646874	6.908398965909091	0
THAP8	7.24482229136309	6.908374890258865	0
CD2	7.240073548552845	6.908322894505788	0
METTL16	7.244678741553592	6.908234174459478	0
SETD1B	7.199976755537281	6.908220454489742	0
NEURL4	7.199976755537281	6.908220454489742	0
FGF5	7.244645544931045	6.908201633216164	0
TMEM126B	7.244573302033722	6.908130816563168	0
CECR2	7.183815946349089	6.908095104543651	0
LLGL1	7.1996632265279565	6.90791220881901	0
THOP1	7.243863197967052	6.90743473161719	0
DPP4	7.183133223649127	6.907423034514415	0
JAG2	7.2435715779040235	6.907148868818557	0
CXorf40A	7.243414736102586	6.906995123442344	0
FBXO9	7.242920571333186	6.90651071464516	0
TTC25	7.271043420613718	6.906429507614668	0
CARHSP1	7.197925206763915	6.906203476765584	0
GRHPR	7.181719758243732	6.906031623717056	0
VPS35L	7.237580721879394	6.905881462297667	0
FGF7	7.241983159106532	6.905591809135705	0
BTN2A2	7.237170083293075	6.905479289823658	0
RAB3IP	7.197163540460087	6.9054546454494545	0
MLC1	7.241801020603276	6.905413266473933	0
RECQL	7.196435129886792	6.904738509465046	0
ANG	7.236365348101025	6.9046911458111575	0
SLC16A13	7.258069533279574	6.904655935903632	0
GPR50	7.196198204073433	6.9045055761348575	0
ARNTL	7.235940782841864	6.904275333789727	0
ACADSB	7.195758588417198	6.904073368527937	0
FAM186A	7.195758588417198	6.904073368527937	0
C16orf46	7.240312437795345	6.903954071783921	0
NEPNP	7.240280734977475	6.903922994854073	0
ZBTB34	7.235386088296556	6.903732075350218	0
FBXW2	7.235371044482719	6.903717341693833	0
LEPROTL1	7.235244377401418	6.903593286100523	0
ITPA	7.1947701164740465	6.903101553518626	0
SSC5D	7.267612376466278	6.903075604890841	0
PRKAB1	7.2346479603079645	6.903009165304264	0
MED21	7.234342164141382	6.902709673719804	0
RTN4	7.234261530620447	6.90263070261557	0
ARHGEF40	7.1942371758636465	6.902577593594577	0
SGK2	7.233832414282728	6.902210433344909	0
PPP3CB	7.238530456797758	6.90220727127304	0
METTL5	7.233784028950138	6.902163045569961	0
MICB	7.193782402371223	6.9021304835791275	0
EML6	7.193782402371223	6.9021304835791275	0
QPCTL	7.177565549941552	6.9019422344302255	0
EXPH5	7.233457622779143	6.901843368896374	0
HIBADH	7.238021628103907	6.9017084880516855	0
CIRBP	7.193161512297803	6.901520056245643	0
MYH15	7.233101522825565	6.9014946106352255	0
TLX2	7.254529414890346	6.901186405697371	0
C5AR1	7.232732457136956	6.901133153952867	0
MUC2	7.237379710811765	6.9010792437132915	0
ABCB4	7.265478096124647	6.900989310356698	0
ELANE	7.26526030255513	6.9007764135198615	0
PKD1L1	7.25405834502537	6.900724728728949	0
MAP2K1	7.192223789489409	6.900598135187504	0
HSPG2	7.23623923118955	6.899961279835208	0
GSDMA	7.1755071172147	6.899915919876755	0
RIC1	7.235824174261256	6.899554417104702	0
PLCH2	7.235636095560632	6.899370051518996	0
GPRASP2	7.230924673485617	6.899362641273948	0
LCE5A	7.2354532598305665	6.899190825395308	0
NUDT22	7.263569217475935	6.899123349726565	0
ENTR1	7.2351670911754296	6.898910306380981	0
GPR137B	7.230454409332719	6.898902072530264	0
DAAM1	7.263336754629163	6.898896113427213	0
EFNB2	7.230369830605075	6.898819237557424	0
FLYWCH1	7.230332067105435	6.898782252625701	0
USP51	7.230242070715191	6.898694111685901	0
ZNF774	7.230166712700888	6.8986203073234815	0
GPM6B	7.189838967015838	6.898253499823378	0
SCYL3	7.229746183676966	6.898208448322457	0
YIPF2	7.262561387918128	6.8981381795702426	0
UBXN1	7.18960578498412	6.898024247187635	0
CXCR4	7.173496807743728	6.897936977701542	0
FBXO38	7.189491906903458	6.89791228808876	0
HNRNPD	7.173460865339664	6.897901596114623	0
CDKN2A	7.173460865339664	6.897901596114623	0
RPS10	7.173460865339664	6.897901596114623	0
KCNQ3	7.2622859470839725	6.897868931573356	0
TPH1	7.229265937306914	6.897738103164421	0
RABIF	7.262145325401701	6.897731471539928	0
IFFO2	7.2339498306757735	6.89771707746016	0
GPBP1	7.189254033004224	6.8976784226490775	0
GCC2	7.189232253094668	6.897657009757032	0
DHRS3	7.261882580443181	6.897474633972649	0
METTL25	7.2618336876972505	6.897426840500254	0
MRAP2	7.261787381477878	6.89738157540059	0
NUP62	7.188442257668461	6.8968803266981	0
WNT16	7.233008220989849	6.896794057359133	0
GALNT14	7.261159195968444	6.896767513616299	0
COL4A6	7.23289638737842	6.896684431605636	0
MAB21L1	7.249512229306081	6.896269260274215	0
SPIRE2	7.232451127285777	6.896247961992123	0
GH2	7.22770052932974	6.896204969114218	0
PROCA1	7.2603628705360155	6.895989092260552	0
PBK	7.171426600195211	6.89589907205151	0
GNB4	7.227375784437206	6.8958869194686105	0
FGD4	7.231894661828893	6.895702482469227	0
TNRC6A	7.23175329500942	6.895563906562519	0
THEG	7.226885578587027	6.8954068201644825	0
TIMM17A	7.186657578818814	6.895125721820436	0
RBBP8	7.231254819662002	6.895075272288243	0
PLBD2	7.259281694363445	6.8949322245683	0
PACS2	7.226089263806552	6.894626922960412	0
RBPJ	7.186108247300471	6.894585647194837	0
ASCC3	7.186108247300471	6.894585647194837	0
IMP4	7.22592663892679	6.89446765090852	0
TMEM216	7.230625437042157	6.8944583151583	0
PRB2	7.230559546820863	6.8943937257646	0
LCP2	7.185907032218305	6.8943878228273325	0
ACTR3C	7.230549908475674	6.894384277702964	0
ATAD5	7.185642474269138	6.894127722995857	0
PLIN5	7.185581219430856	6.894067500374822	0
HMGA1	7.185561531038256	6.894048143755173	0
LRFN3	7.225440827615484	6.893991855541307	0
PDZD2	7.169404132238947	6.893908161102493	0
PES1	7.169404132238947	6.893908161102493	0
PITPNM2	7.2300538172900195	6.893897980521502	0
TMEM79	7.230026927048825	6.893871621156773	0
EPAS1	7.229630579550489	6.893483098488171	0
ANXA5	7.184937723353942	6.8934348479760255	0
ACSS2	7.224844409519218	6.89340773376291	0
KRTAP9-4	7.224765318245293	6.893330273109268	0
TEAD1	7.229269871912918	6.893129512065847	0
FIGNL1	7.184608732621225	6.893111401130423	0
MIR92A2	7.184530306200021	6.8930342962881666	0
CA11	7.25727934610755	6.892974895842435	0
REC8	7.257083218221012	6.892783177571083	0
FBXW10	7.22889774706931	6.892764733839925	0
XPNPEP1	7.184235796098434	6.892744749033842	0
TNKS	7.223962718233319	6.892544220255959	0
ABTB1	7.183764825947127	6.8922817152925715	0
FOXC1	7.183764825947127	6.8922817152925715	0
MCEMP1	7.223571975012564	6.892161532965897	0
FBXL18	7.167530491412624	6.892063755101351	0
TDP2	7.183483094453235	6.892004731311127	0
RNASEK-C17orf49	7.228109534849772	6.891992082779316	0
RPL13A	7.167393276362084	6.8919286810470775	0
USP26	7.223315597894418	6.891910441560172	0
ME1	7.25615981413453	6.891880534717258	0
SLX4	7.2232556173979	6.891851697678129	0
TECPR2	7.256075299718363	6.891797920469698	0
ASTN2	7.227571963670175	6.891465124516334	0
RBSN	7.222810011901017	6.891415279204357	0
CER1	7.182702288367335	6.891237082741133	0
PLRG1	7.182589534094274	6.891126228512357	0
LIG3	7.182589534094274	6.891126228512357	0
SMC4	7.182589534094274	6.891126228512357	0
TPP1	7.182589534094274	6.891126228512357	0
SLC2A5	7.222192453131425	6.890810452608691	0
C19orf44	7.22686020679723	6.890767419394357	0
FBXO15	7.255014788420223	6.890761253035928	0
EFCAB7	7.2267283476375255	6.890638163443902	0
MAP6	7.254879322670955	6.89062883301277	0
ZNF461	7.226680497821033	6.8905912582950775	0
HLA-H	7.18203564110035	6.890581669277492	0
TTC31	7.2219395973113425	6.890562809902628	0
LBX1	7.243621070658232	6.890495568371487	0
DDT	7.221819673238617	6.890445358297669	0
EDF1	7.181879789403282	6.890428443867822	0
ACE	7.221772104077311	6.890398769867048	0
ZUP1	7.181748630059827	6.89029949471609	0
MEIS2	7.2215867797590505	6.890217266369685	0
MAGED2	7.181411826588138	6.8899683667855065	0
MGLL	7.226035205810864	6.88995870586351	0
SYCP3	7.254055435906541	6.889823469996572	0
SNORD116-29	7.225748143876235	6.889677311205125	0
TASOR2	7.220788824083039	6.889435762100329	0
ERMP1	7.2207135821381625	6.889362071414338	0
SIRT4	7.2251050383846085	6.889046902125093	0
HBA1	7.22495277837988	6.88889764809017	0
BATF	7.180291633035417	6.888867049833204	0
ST3GAL2	7.224795566016513	6.888743539467789	0
CROCCP2	7.252834312980166	6.8886298020246945	0
ZNF675	7.224663883453179	6.888614456627278	0
MAPK3	7.21987720786808	6.888542940624873	0
ERGIC3	7.224435603365925	6.888390683324657	0
TYW1B	7.252555835257716	6.888357585418986	0
SPI1	7.2243714501784355	6.888327796671638	0
NLE1	7.1797143912959696	6.888299535307088	0
PPP2R5E	7.219488987249617	6.888162723928756	0
BRAT1	7.223731105731983	6.887700094127269	0
MAGEA4	7.1790490786587515	6.887645433983107	0
DYNC1LI2	7.218936123336359	6.887621258379261	0
CYP4X1	7.240592826993314	6.887527706364578	0
SP4	7.223490683191669	6.887464418092106	0
C11orf65	7.218729185460104	6.887418586929396	0
ZNF707	7.178818096897566	6.887418344540708	0
ANKRD20A5P	7.251546478067554	6.887370921976626	0
RRP8	7.218583559599058	6.887275963428421	0
ROGDI	7.218576246422754	6.887268801027455	0
LGALS13	7.218567361955751	6.887260099731002	0
STXBP5L	7.218509429912965	6.887203362069837	0
ZDHHC7	7.22274305538399	6.886731550211825	0
CKS1BP7	7.222719321850589	6.88670828523407	0
SLC39A11	7.178075713173766	6.886688470870084	0
IPO13	7.177863994682114	6.8864803200881	0
REXO4	7.177863994682114	6.8864803200881	0
POLR2D	7.21754089922598	6.886254799524779	0
MYH8	7.250387784263076	6.886238279509808	0
IGSF1	7.222147458811503	6.886147712113378	0
HEBP2	7.217396261656919	6.8861131439402286	0
PAM16	7.217392128461266	6.886109095958434	0
NDUFB1	7.221927684244704	6.885932276412278	0
MRPS6	7.249783108741393	6.8856471991295924	0
CLTC	7.176987744980516	6.885618836241424	0
HECW2	7.2497535496695855	6.885618304645235	0
TGFBR2	7.176740452527128	6.885375710961484	0
RBM22	7.17667640793817	6.885312745600407	0
CARD11	7.176620483618119	6.885257763672	0
ADAM30	7.221205339527171	6.885224192474611	0
TNR	7.220964675070494	6.8849882792990815	0
DNAL1	7.216162921274987	6.884905231266598	0
NMT2	7.216092781036661	6.884836537105564	0
SULT1A1	7.176124316238932	6.8847699573062595	0
FGGY	7.215870371130059	6.88461871261132	0
SPRY1	7.175876506619173	6.8845263235748195	0
DERL1	7.175764479637409	6.884416184381613	0
SOCS5	7.175648968163258	6.884302619413881	0
USP37	7.175486296059048	6.884142688529082	0
CKAP5	7.159462418989854	6.884121570566757	0
ZNF419	7.219970733273279	6.88401396024545	0
KRT79	7.175270887388048	6.883930909751683	0
PLPPR2	7.175168120536271	6.883829874644204	0
FANCC	7.175064294453534	6.883727798155073	0
RNASEK	7.21948150924813	6.8835343946506296	0
USP38	7.2146945833061755	6.883467165937932	0
TMSB4XP6	7.263116062554131	6.88345767829288	0
PI3	7.214474483996464	6.883251604403134	0
ID3	7.214126397678839	6.8829106945612635	0
PIK3C2B	7.174175374993921	6.882853858050949	0
SLC31A1	7.214053701386059	6.882839497043805	0
CPS1	7.174108066852231	6.882787684131905	0
CD200R1	7.213917906974507	6.88270650229789	0
NOL4L	7.2135511683851234	6.8823473247370845	0
RGCC	7.173626297395354	6.882314033066274	0
TENT5C	7.217876543060215	6.8819611142616735	0
EIF4A3	7.17315148957658	6.881847226326821	0
CSE1L	7.17309840620371	6.881795037472239	0
COLGALT1	7.17309840620371	6.881795037472239	0
GCHFR	7.17309840620371	6.881795037472239	0
BMP8B	7.212839935788671	6.881650755582503	0
DNAH7	7.156892254056074	6.881591508475245	0
SNAP91	7.212505822163517	6.881323530358899	0
SELENOP	7.156573670760455	6.881277896104054	0
TMEM171	7.212252237753871	6.881075174084562	0
CPT2	7.216833876734171	6.880939032615753	0
CDC7	7.172042817478936	6.8807572366793055	0
DDX56	7.171900582259987	6.88061739829382	0
ADCK2	7.244626869201801	6.880606889214185	0
IL1A	7.216030464612807	6.880151481735051	0
KCTD4	7.233058002440449	6.880143122429593	0
TKT	7.1553921504332	6.880114811295352	0
PRDM1	7.171329203493365	6.88005564794243	0
SEC61B	7.155318579900046	6.880042388699222	0
GPATCH2	7.171256441095387	6.879984111677836	0
FAM193B	7.215644470334461	6.879773107889581	0
CHST6	7.210843973814795	6.879695944242787	0
MVK	7.210778039771192	6.8796313695576	0
